un,name
UN2657,DISULFURE DE SÉLÉNIUM
UN2659,CHLORACÉTATE DE SODIUM
UN2660,"MONONITROTOLUIDINES;
ou
NITROTOLUIDINES (mono)"
UN2661,HEXACHLORACÉTONE
UN2664,DIBROMOMÉTHANE
UN2667,BUTYLTOLUÈNES
UN2668,CHLORACÉTONITRILE
UN2669,CHLOROCRÉSOLS EN SOLUTION
UN2670,CHLORURE CYANURIQUE
UN2671,"o-, m-, p-AMINOPYRIDINES ()"
UN2672,"AMMONIAC EN SOLUTION aqueuse de densité comprise entre 0,880 et 0,957 à 15 °C contenant plus de 10 % mais au maximum 35 % d’ammoniac"
UN2673,AMINO-2 CHLORO-4 PHÉNOL
UN2674,FLUOROSILICATE DE SODIUM
UN2676,STIBINE
UN2677,HYDROXYDE DE RUBIDIUM EN SOLUTION
UN2678,HYDROXYDE DE RUBIDIUM
UN2679,HYDROXYDE DE LITHIUM EN SOLUTION
UN2680,HYDROXYDE DE LITHIUM
UN2681,HYDROXYDE DE CÉSIUM EN SOLUTION
UN2682,HYDROXYDE DE CÉSIUM
UN2683,SULFURE D’AMMONIUM EN SOLUTION
UN2684,3-DIÉTHYLAMINOPROPYLAMINE
UN2685,"N,N-DIÉTHYLÉTHYLÈNEDIAMINE"
UN2686,DIÉTHYLAMINO-2 ÉTHANOL
UN2687,NITRITE DE DICYCLOHEXYLAMMONIUM
UN2688,BROMO-1 CHLORO-3 PROPANE
UN2689,alpha-MONOCHLORHYDRINE DU GLYCÉROL
UN2690,N-n-BUTYLIMIDAZOLE
UN2691,PENTABROMURE DE PHOSPHORE
UN2692,TRIBROMURE DE BORE
UN2693,"HYDROGÉNOSULFITES EN SOLUTION AQUEUSE, N.S.A."
UN2698,"ANHYDRIDES TÉTRAHYDROPHTALIQUES contenant plus de 0,05 % d’anhydride maléique"
UN2699,ACIDE TRIFLUORACÉTIQUE
UN2705,PENTOL-1
UN2707,DIMÉTHYLDIOXANNES
UN2709,BUTYLBENZÈNES
UN2710,DIPROPYLCÉTONE
UN2713,ACRIDINE
UN2714,RÉSINATE DE ZINC
UN2715,RÉSINATE D’ALUMINIUM
UN2716,"BUTYNEDIOL-1,4"
UN2717,CAMPHRE synthétique
UN2719,BROMATE DE BARYUM
UN2720,NITRATE DE CHROME
UN2721,CHLORATE DE CUIVRE
UN2722,NITRATE DE LITHIUM
UN2723,CHLORATE DE MAGNÉSIUM
UN2724,NITRATE DE MANGANÈSE
UN2725,NITRATE DE NICKEL
UN2726,NITRITE DE NICKEL
UN2727,NITRATE DE THALLIUM
UN2728,NITRATE DE ZIRCONIUM
UN2729,HEXACHLOROBENZÈNE
UN2730,NITRANISOLES LIQUIDES
UN2732,NITROBROMOBENZÈNES LIQUIDES
UN2733,"AMINES INFLAMMABLES, CORROSIVES, N.S.A.;
ou
POLYAMINES INFLAMMABLES, CORROSIVES, N.S.A."
UN2734,"AMINES LIQUIDES CORROSIVES, INFLAMMABLES, N.S.A.;
ou
POLYAMINES LIQUIDES CORROSIVES, INFLAMMABLES, N.S.A."
UN2735,"AMINES LIQUIDES CORROSIVES, N.S.A.;
ou
POLYAMINES LIQUIDES CORROSIVES, N.S.A."
UN2738,N-BUTYLANILINE
UN2739,ANHYDRIDE BUTYRIQUE
UN2740,nCHLOROFORMIATE DE -PROPYLE
UN2741,HYPOCHLORITE DE BARYUM contenant plus de 22 % de chlore actif
UN2742,"CHLOROFORMIATES TOXIQUES, CORROSIFS, INFLAMMABLES, N.S.A."
UN2743,nCHLOROFORMIATE DE -BUTYLE
UN2744,CHLOROFORMIATE DE CYCLOBUTYLE
UN2745,CHLOROFORMIATE DE CHLOROMÉTHYLE
UN2746,CHLOROFORMIATE DE PHÉNYLE
UN2747,tertCHLOROFORMIATE DE -BUTYLCYCLOHEXYLE
UN2748,CHLOROFORMIATE D’ÉTHYL-2 HEXYLE
UN2749,TÉTRAMÉTHYLSILANE
UN2750,"DICHLORO-1,3 PROPANOL-2"
UN2751,CHLORURE DE DIÉTHYLTHIOPHOSPHORYLE
UN2752,"ÉPOXY-1,2 ÉTHOXY-3 PROPANE"
UN2753,N-ÉTHYLBENZYLTOLUIDINES LIQUIDES
UN2754,N-ÉTHYLTOLUIDINES
UN2757,CARBAMATE PESTICIDE SOLIDE TOXIQUE
UN2758,"CARBAMATE PESTICIDE LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2759,PESTICIDE ARSENICAL SOLIDE TOXIQUE
UN2760,"PESTICIDE ARSENICAL LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2761,PESTICIDE ORGANOCHLORÉ SOLIDE TOXIQUE
UN2762,"PESTICIDE ORGANOCHLORÉ LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2763,TRIAZINE PESTICIDE SOLIDE TOXIQUE
UN2764,"TRIAZINE PESTICIDE LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2771,THIOCARBAMATE PESTICIDE SOLIDE TOXIQUE
UN2772,"THIOCARBAMATE PESTICIDE LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2775,PESTICIDE CUIVRIQUE SOLIDE TOXIQUE
UN2776,"PESTICIDE CUIVRIQUE LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2777,PESTICIDE MERCURIEL SOLIDE TOXIQUE
UN2778,"PESTICIDE MERCURIEL LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2779,NITROPHÉNOL SUBSTITUÉ PESTICIDE SOLIDE TOXIQUE
UN2780,"NITROPHÉNOL SUBSTITUÉ PESTICIDE LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2781,PESTICIDE BIPYRIDYLIQUE SOLIDE TOXIQUE
UN2782,"PESTICIDE BIPYRIDYLIQUE LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2783,PESTICIDE ORGANOPHOSPHORÉ SOLIDE TOXIQUE
UN2784,"PESTICIDE ORGANOPHOSPHORÉ LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2785,"MÉTHYLTHIO-3 PROPANAL;
ou
4-THIAPENTANAL"
UN2786,PESTICIDE ORGANOSTANNIQUE SOLIDE TOXIQUE
UN2787,"PESTICIDE ORGANOSTANNIQUE LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN2788,"COMPOSÉ ORGANIQUE LIQUIDE DE L’ÉTAIN, N.S.A."
UN2789,"ACIDE ACÉTIQUE EN SOLUTION contenant plus de 80 % (masse) d’acide;
ou
ACIDE ACÉTIQUE GLACIAL"
UN2790,ACIDE ACÉTIQUE EN SOLUTION contenant au moins 50 % mais au maximum 80 % (masse) d’acide
UN2790,ACIDE ACÉTIQUE EN SOLUTION contenant plus de 10 % et moins de 50 % (masse) d’acide
UN2793,"ROGNURES, COPEAUX, TOURNURES ou ÉBARBURES DE MÉTAUX FERREUX sous une forme susceptible d’échauffement spontané"
UN2794,ACCUMULATEURS électriques REMPLIS D’ÉLECTROLYTE LIQUIDE ACIDE
UN2795,ACCUMULATEURS électriques REMPLIS D’ÉLECTROLYTE LIQUIDE ALCALIN
UN2796,"ACIDE SULFURIQUE ne contenant pas plus de 51 % d’acide;
ou
ÉLECTROLYTE ACIDE POUR ACCUMULATEURS"
UN2797,ÉLECTROLYTE ALCALIN POUR ACCUMULATEURS
UN2798,DICHLOROPHÉNYLPHOSPHINE
UN2799,DICHLORO(PHÉNYL)THIOPHOSPHORE
UN2800,ACCUMULATEURS électriques INVERSABLES REMPLIS D’ÉLECTROLYTE LIQUIDE
UN2801,"COLORANT LIQUIDE CORROSIF, N.S.A.;
ou
MATIÈRE INTERMÉDIAIRE LIQUIDE POUR COLORANT, CORROSIVE, N.S.A."
UN2802,CHLORURE DE CUIVRE
UN2803,GALLIUM
UN2805,PIÈCES COULÉES D’HYDRURE DE LITHIUM SOLIDE
UN2806,NITRURE DE LITHIUM
UN2807,"MASSES MAGNÉTISÉES, réglementées seulement lorsqu’elles sont transportées par aéronef"
UN2809,MERCURE
UN2810,"LIQUIDE ORGANIQUE TOXIQUE, N.S.A."
UN2811,"SOLIDE ORGANIQUE TOXIQUE, N.S.A."
UN2812,"ALUMINATE DE SODIUM SOLIDE, réglementé seulement lorsqu’il est transporté par aéronef seulement"
UN2813,"SOLIDE HYDRORÉACTIF, N.S.A."
UN2814,MATIÈRE INFECTIEUSE POUR L’HOMME
UN2815,N-AMINOÉTHYLPIPÉRAZINE
UN2817,DIFLUORURE ACIDE D’AMMONIUM EN SOLUTION
UN2818,POLYSULFURE D’AMMONIUM EN SOLUTION
UN2819,PHOSPHATE ACIDE D’AMYLE
UN2820,ACIDE BUTYRIQUE
UN2821,PHÉNOL EN SOLUTION
UN2822,CHLORO-2 PYRIDINE
UN2823,ACIDE CROTONIQUE SOLIDE
UN2826,CHLOROTHIOFORMIATE D’ÉTHYLE
UN2829,ACIDE CAPROÏQUE
UN2830,SILICO-FERRO-LITHIUM
UN2831,"TRICHLORO-1,1,1 ÉTHANE"
UN2834,ACIDE PHOSPHOREUX
UN2835,HYDRURE DE SODIUM-ALUMINIUM
UN2837,HYDROGÉNOSULFATES EN SOLUTION AQUEUSE
UN2838,BUTYRATE DE VINYLE STABILISÉ
UN2839,ALDOL
UN2840,BUTYRALDOXIME
UN2841,nDI--AMYLAMINE
UN2842,NITROÉTHANE
UN2844,SILICO-MANGANO-CALCIUM
UN2845,"LIQUIDE ORGANIQUE PYROPHORIQUE, N.S.A."
UN2846,"SOLIDE ORGANIQUE PYROPHORIQUE, N.S.A."
UN2849,CHLORO-3 PROPANOL-1
UN2850,TÉTRAPROPYLÈNE
UN2851,TRIFLUORURE DE BORE DIHYDRATÉ
UN2852,SULFURE DE DIPICRYLE HUMIDIFIÉ avec au moins 10 % (masse) d’eau
UN2853,FLUOROSILICATE DE MAGNÉSIUM
UN2854,FLUOROSILICATE D’AMMONIUM
UN2855,FLUOROSILICATE DE ZINC
UN2856,"FLUOROSILICATES, N.S.A."
UN2857,MACHINES FRIGORIFIQUES contenant des gaz non inflammables et non toxiques ou une solution d’ammoniac (UN2672)
UN2858,"ZIRCONIUM SEC, sous forme de fils enroulés, de plaques métalliques ou de bandes d’une épaisseur inférieure à 254 microns mais au minimum 18 microns)"
UN2859,MÉTAVANADATE D’AMMONIUM
UN2861,POLYVANADATE D’AMMONIUM
UN2862,PENTOXYDE DE VANADIUM sous forme non fondue
UN2863,VANADATE DOUBLE D’AMMONIUM ET DE SODIUM
UN2864,MÉTAVANADATE DE POTASSIUM
UN2865,SULFATE NEUTRE D’HYDROXYLAMINE
UN2869,TRICHLORURE DE TITANE EN MÉLANGE
UN2870,"BOROHYDRURE D’ALUMINIUM;
ou
BOROHYDRURE D’ALUMINIUM CONTENU DANS DES ENGINS"
UN2871,ANTIMOINE EN POUDRE
UN2872,DIBROMOCHLOROPROPANES
UN2873,DIBUTYLAMINOÉTHANOL
UN2874,ALCOOL FURFURYLIQUE
UN2875,HEXACHLOROPHÈNE
UN2876,RÉSORCINOL
UN2878,"ÉPONGE DE TITANE, SOUS FORME DE GRANULÉS;
ou
ÉPONGE DE TITANE, SOUS FORME DE POUDRE"
UN2879,OXYCHLORURE DE SÉLÉNIUM
UN2880,"HYPOCHLORITE DE CALCIUM HYDRATÉ avec au moins 5,5 % mais au plus 16 % d’eau;
ou
HYPOCHLORITE DE CALCIUM EN MÉLANGE HYDRATÉ avec au moins 5,5 % mais au plus 16 % d’eau"
UN2881,CATALYSEUR MÉTALLIQUE SEC
UN2900,MATIÈRE INFECTIEUSE POUR LES ANIMAUX uniquement
UN2901,CHLORURE DE BROME
UN2902,"PESTICIDE LIQUIDE TOXIQUE, N.S.A."
UN2903,"PESTICIDE LIQUIDE TOXIQUE, INFLAMMABLE, N.S.A., ayant un point d’éclair égal ou supérieur à 23 °C"
UN2904,"CHLOROPHÉNOLATES LIQUIDES;
ou
PHÉNOLATES LIQUIDES"
UN2905,"CHLOROPHÉNOLATES SOLIDES;
ou
PHÉNOLATES SOLIDES"
UN2907,"DINITRATE D’ISOSORBIDE EN MÉLANGE avec au moins 60 % de lactose, de mannose, d’amidon ou d’hydrogénophosphate de calcium"
UN2908,"MATIÈRES RADIOACTIVES, EMBALLAGES VIDES COMME COLIS EXCEPTÉS"
UN2909,"MATIÈRES RADIOACTIVES, OBJETS MANUFACTURÉS EN THORIUM NATUREL, EN COLIS EXCEPTÉ;
MATIÈRES RADIOACTIVES, OBJETS MANUFACTURÉS EN URANIUM APPAUVRI, EN COLIS EXCEPTÉ;
ou
MATIÈRES RADIOACTIVES, OBJETS MANUFACTURÉS EN URANIUM NATUREL, EN COLIS EXCEPTÉ"
UN2910,"MATIÈRES RADIOACTIVES, QUANTITÉS LIMITÉES EN COLIS EXCEPTÉ"
UN2911,"MATIÈRES RADIOACTIVES, APPAREILS EN COLIS EXCEPTÉ;
ou
MATIÈRES RADIOACTIVES, OBJETS EN COLIS EXCEPTÉ"
UN2912,MATIÈRES RADIOACTIVES DE FAIBLE ACTIVITÉ SPÉCIFIQUE (FAS-I) non fissiles ou fissiles exceptées
UN2913,"MATIÈRES RADIOACTIVES, OBJETS CONTAMINÉS SUPERFICIELLEMENT (OCS-I), non fissiles ou fissiles exceptées;
ou
MATIÈRES RADIOACTIVES, OBJETS CONTAMINÉS SUPERFICIELLEMENT (OCS-II), non fissiles ou fissiles exceptées"
UN2915,"MATIÈRES RADIOACTIVES EN COLIS DE TYPE A, qui ne sont pas sous forme spéciale, non fissiles ou fissiles exceptées"
UN2916,"MATIÈRES RADIOACTIVES EN COLIS DE TYPE B(U), non fissiles ou fissiles exceptées"
UN2917,"MATIÈRES RADIOACTIVES EN COLIS DE TYPE B(M), non fissiles ou fissiles exceptées"
UN2919,"MATIÈRES RADIOACTIVES TRANSPORTÉES SOUS ARRANGEMENT SPÉCIAL, non fissiles ou fissiles exceptées"
UN2920,"LIQUIDE CORROSIF, INFLAMMABLE, N.S.A."
UN2921,"SOLIDE CORROSIF, INFLAMMABLE, N.S.A."
UN2922,"LIQUIDE CORROSIF, TOXIQUE, N.S.A."
UN2923,"SOLIDE CORROSIF, TOXIQUE, N.S.A."
UN2924,"LIQUIDE INFLAMMABLE, CORROSIF, N.S.A."
UN2925,"SOLIDE ORGANIQUE INFLAMMABLE, CORROSIF, N.S.A."
UN2926,"SOLIDE ORGANIQUE INFLAMMABLE, TOXIQUE, N.S.A."
UN2927,"LIQUIDE ORGANIQUE TOXIQUE, CORROSIF, N.S.A."
UN2928,"SOLIDE ORGANIQUE TOXIQUE, CORROSIF, N.S.A."
UN2929,"LIQUIDE ORGANIQUE TOXIQUE, INFLAMMABLE, N.S.A."
UN2930,"SOLIDE ORGANIQUE TOXIQUE, INFLAMMABLE, N.S.A."
UN2931,SULFATE DE VANADYLE
UN2933,CHLORO-2 PROPIONATE DE MÉTHYLE
UN2934,CHLORO-2 PROPIONATE D’ISOPROPYLE
UN2935,CHLORO-2 PROPIONATE D’ÉTHYLE
UN2936,ACIDE THIOLACTIQUE
UN2937,alphaALCOOL -MÉTHYLBENZYLIQUE LIQUIDE
UN2940,"CYCLOOCTADIÈNE PHOSPHINES;
ou
PHOSPHA-9 BICYCLONONANES"
UN2941,FLUORANILINES
UN2942,TRIFLUOROMÉTHYL-2 ANILINE
UN2943,TÉTRAHYDROFURFURYLAMINE
UN2945,N-MÉTHYLBUTYLAMINE
UN2946,AMINO-2 DIÉTHYLAMINO-5 PENTANE
UN2947,CHLORACÉTATE D’ISOPROPYLE
UN2948,TRIFLUOROMÉTHYL-3 ANILINE
UN2949,HYDROGÉNOSULFURE DE SODIUM HYDRATÉ avec au moins 25 % d’eau de cristallisation
UN2950,GRANULÉS DE MAGNÉSIUM ENROBÉS d’une granulométrie d’au moins 149 microns
UN2956,"tert-BUTYL-5 TRINITRO-2,4,6 -XYLÈNE;
ou
MUSC XYLÈNE"
UN2965,ÉTHÉRATE DIMÉTHYLIQUE DE TRIFLUORURE DE BORE
UN2966,THIOGLYCOL
UN2967,ACIDE SULFAMIQUE
UN2968,"MANÈBE STABILISÉ contre l’auto-échauffement;
ou
PRÉPARATION DE MANÈBE STABILISÉE contre l’auto-échauffement"
UN2969,"FARINE DE RICIN;
GRAINES DE RICIN;
GRAINES DE RICIN EN FLOCONS;
ou
TOURTEAUX DE RICIN"
UN2977,"MATIÈRES RADIOACTIVES, HEXAFLUORURE D’URANIUM, FISSILES"
UN2978,"MATIÈRES RADIOACTIVES, HEXAFLUORURE D’URANIUM, non fissiles ou fissiles exceptées"
UN2983,OXYDE D’ÉTHYLÈNE ET OXYDE DE PROPYLÈNE EN MÉLANGE contenant au plus 30 % d’oxyde d’éthylène
UN2984,PEROXYDE D’HYDROGÈNE EN SOLUTION AQUEUSE contenant au minimum 8 % mais moins de 20 % de peroxyde d’hydrogène (stabilisée selon les besoins)
UN2985,"CHLOROSILANES INFLAMMABLES, CORROSIFS, N.S.A."
UN2986,"CHLOROSILANES CORROSIFS, INFLAMMABLES, N.S.A."
UN2987,"CHLOROSILANES CORROSIFS, N.S.A."
UN2988,"CHLOROSILANES HYDRORÉACTIFS, INFLAMMABLES, CORROSIFS, N.S.A."
UN2989,PHOSPHITE DE PLOMB DIBASIQUE
UN2990,ENGINS DE SAUVETAGE AUTOGONFLABLES
UN2991,"CARBAMATE PESTICIDE LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN2992,CARBAMATE PESTICIDE LIQUIDE TOXIQUE
UN2993,"PESTICIDE ARSENICAL LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN2994,PESTICIDE ARSENICAL LIQUIDE TOXIQUE
UN2995,"PESTICIDE ORGANOCHLORÉ LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN2996,PESTICIDE ORGANOCHLORÉ LIQUIDE TOXIQUE
UN2997,"TRIAZINE PESTICIDE LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN2998,TRIAZINE PESTICIDE LIQUIDE TOXIQUE
UN3005,"THIOCARBAMATE PESTICIDE LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN3006,THIOCARBAMATE PESTICIDE LIQUIDE TOXIQUE
UN3009,"PESTICIDE CUIVRIQUE LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN3010,PESTICIDE CUIVRIQUE LIQUIDE TOXIQUE
UN3011,"PESTICIDE MERCURIEL LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN3012,PESTICIDE MERCURIEL LIQUIDE TOXIQUE
UN3013,"NITROPHÉNOL SUBSTITUÉ PESTICIDE LIQUIDE, TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN3014,NITROPHÉNOL SUBSTITUÉ PESTICIDE LIQUIDE TOXIQUE
UN3015,"PESTICIDE BIPYRIDYLIQUE LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN3016,PESTICIDE BIPYRIDYLIQUE LIQUIDE TOXIQUE
UN3017,"PESTICIDE ORGANOPHOSPHORÉ LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN3018,PESTICIDE ORGANOPHOSPHORÉ LIQUIDE TOXIQUE
UN3019,"PESTICIDE ORGANOSTANNIQUE LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN3020,PESTICIDE ORGANOSTANNIQUE LIQUIDE TOXIQUE
UN3021,"PESTICIDE LIQUIDE INFLAMMABLE, TOXIQUE, N.S.A., ayant un point d’éclair inférieur à 23 °C"
UN3022,"OXYDE DE BUTYLÈNE-1,2 STABILISÉ"
UN3023,2-MÉTHYL-2-HEPTANETHIOL
UN3024,"PESTICIDE COUMARINIQUE LIQUIDE INFLAMMABLE, TOXIQUE, ayant un point d’éclair inférieur à 23 °C"
UN3025,"PESTICIDE COUMARINIQUE LIQUIDE TOXIQUE, INFLAMMABLE, ayant un point d’éclair égal ou supérieur à 23 °C"
UN3026,PESTICIDE COUMARINIQUE LIQUIDE TOXIQUE
UN3027,PESTICIDE COUMARINIQUE SOLIDE TOXIQUE
UN3028,ACCUMULATEURS électriques SECS CONTENANT DE L’HYDROXYDE DE POTASSIUM SOLIDE
UN3048,PESTICIDE AU PHOSPHURE D’ALUMINIUM
UN3054,MERCAPTAN CYCLOHEXYLIQUE
UN3055,(AMINO-2 ÉTHOXY)-2 ÉTHANOL
UN3056,n-HEPTALDÉHYDE
UN3057,CHLORURE DE TRIFLUORACÉTYLE
UN3064,NITROGLYCÉRINE EN SOLUTION ALCOOLIQUE avec plus de 1 % mais pas plus de 5 % de nitroglycérine
UN3065,BOISSONS ALCOOLISÉES contenant plus de 70 % d’alcool en volume
UN3065,BOISSONS ALCOOLISÉES contenant entre 24 % et 70 % d’alcool en volume
UN3066,"MATIÈRES APPARENTÉES AUX PEINTURES (y compris solvants et diluants pour peintures) contenant au plus 20 % (masse) de nitrocellulose, si la teneur en azote de la nitrocellulose ne dépasse pas 12,6 % (masse);
ou
PEINTURES (y compris peintures, laques, émaux, couleurs, shellacs, vernis, cirages, encaustiques, enduits d’apprêt et bases liquides pour laques) contenant au plus 20 % (masse) de nitrocellulose, si la teneur en azote de la nitrocellulose ne dépasse pas 12,6 % (masse)"
UN3070,"OXYDE D’ÉTHYLÈNE ET DICHLORODIFLUOROMÉTHANE EN MÉLANGE contenant au plus 12,5 % d’oxyde d’éthylène"
UN3071,"MERCAPTANS EN MÉLANGE LIQUIDE, TOXIQUE, INFLAMMABLE, N.S.A.;
ou
MERCAPTANS LIQUIDES TOXIQUES, INFLAMMABLES, N.S.A."
UN3072,ENGINS DE SAUVETAGE NON AUTOGONFLABLES contenant des marchandises dangereuses comme équipement
UN3073,VINYLPYRIDINES STABILISÉES
UN3077,"MATIÈRE DANGEREUSE DU POINT DE VUE DE L’ENVIRONNEMENT, SOLIDE, N.S.A."
UN3078,"CÉRIUM, copeaux ou poudre abrasive"
UN3079,MÉTHACRYLONITRILE STABILISÉ
UN3080,"ISOCYANATES TOXIQUES, INFLAMMABLES, N.S.A.;
ou
ISOCYANATE TOXIQUE, INFLAMMABLE, EN SOLUTION, N.S.A."
UN3082,"MATIÈRE DANGEREUSE DU POINT DE VUE DE L’ENVIRONNEMENT, LIQUIDE, N.S.A."
UN3083,FLUORURE DE PERCHLORYLE
UN3084,"SOLIDE CORROSIF, COMBURANT, N.S.A."
UN3085,"SOLIDE COMBURANT, CORROSIF, N.S.A."
UN3086,"SOLIDE TOXIQUE, COMBURANT, N.S.A."
UN3087,"SOLIDE COMBURANT, TOXIQUE, N.S.A."
UN3088,"SOLIDE ORGANIQUE AUTO-ÉCHAUFFANT, N.S.A."
UN3089,"POUDRE MÉTALLIQUE INFLAMMABLE, N.S.A."
UN3090,PILES AU LITHIUM MÉTAL (y compris les piles à alliage de lithium)
UN3091,"PILES AU LITHIUM MÉTAL CONTENUES DANS UN ÉQUIPEMENT (y compris les piles à alliage de lithium);
ou
PILES AU LITHIUM MÉTAL EMBALLÉES AVEC UN ÉQUIPEMENT (y compris les piles à alliage de lithium)"
UN3092,MÉTHOXY-1 PROPANOL-2
UN3093,"LIQUIDE CORROSIF, COMBURANT, N.S.A."
UN3094,"LIQUIDE CORROSIF, HYDRORÉACTIF, N.S.A."
UN3095,"SOLIDE CORROSIF, AUTO-ÉCHAUFFANT, N.S.A."
UN3096,"SOLIDE CORROSIF, HYDRORÉACTIF, N.S.A."
UN3097,"SOLIDE INFLAMMABLE, COMBURANT, N.S.A."
UN3098,"LIQUIDE COMBURANT, CORROSIF, N.S.A."
UN3099,"LIQUIDE COMBURANT, TOXIQUE, N.S.A."
UN3100,"SOLIDE COMBURANT, AUTO-ÉCHAUFFANT, N.S.A."
UN3101,"PEROXYDE ORGANIQUE DU TYPE B, LIQUIDE"
UN3102,"PEROXYDE ORGANIQUE DU TYPE B, SOLIDE"
UN3103,"PEROXYDE ORGANIQUE DU TYPE C, LIQUIDE"
UN3104,"PEROXYDE ORGANIQUE DU TYPE C, SOLIDE"
UN3105,"PEROXYDE ORGANIQUE DU TYPE D, LIQUIDE"
UN3106,"PEROXYDE ORGANIQUE DU TYPE D, SOLIDE"
UN3107,"PEROXYDE ORGANIQUE DU TYPE E, LIQUIDE"
UN3108,"PEROXYDE ORGANIQUE DU TYPE E, SOLIDE"
UN3109,"PEROXYDE ORGANIQUE DU TYPE F, LIQUIDE"
UN3110,"PEROXYDE ORGANIQUE DU TYPE F, SOLIDE"
UN3111,"PEROXYDE ORGANIQUE DU TYPE B, LIQUIDE, AVEC RÉGULATION DE TEMPÉRATURE"
UN3112,"PEROXYDE ORGANIQUE DU TYPE B, SOLIDE, AVEC RÉGULATION DE TEMPÉRATURE"
UN3113,"PEROXYDE ORGANIQUE DU TYPE C, LIQUIDE, AVEC RÉGULATION DE TEMPÉRATURE"
UN3114,"PEROXYDE ORGANIQUE DU TYPE C, SOLIDE, AVEC RÉGULATION DE TEMPÉRATURE"
UN3115,"PEROXYDE ORGANIQUE DU TYPE D, LIQUIDE, AVEC RÉGULATION DE TEMPÉRATURE"
UN3116,"PEROXYDE ORGANIQUE DU TYPE D, SOLIDE, AVEC RÉGULATION DE TEMPÉRATURE"
UN3117,"PEROXYDE ORGANIQUE DU TYPE E, LIQUIDE, AVEC RÉGULATION DE TEMPÉRATURE"
UN3118,"PEROXYDE ORGANIQUE DU TYPE E, SOLIDE, AVEC RÉGULATION DE TEMPÉRATURE"
UN3119,"PEROXYDE ORGANIQUE DU TYPE F, LIQUIDE, AVEC RÉGULATION DE TEMPÉRATURE"
UN3120,"PEROXYDE ORGANIQUE DU TYPE F, SOLIDE, AVEC RÉGULATION DE TEMPÉRATURE"
UN3121,"SOLIDE COMBURANT, HYDRORÉACTIF, N.S.A."
UN3122,"LIQUIDE TOXIQUE, COMBURANT, N.S.A."
UN3123,"LIQUIDE TOXIQUE, HYDRORÉACTIF, N.S.A."
UN3124,"SOLIDE TOXIQUE, AUTO-ÉCHAUFFANT, N.S.A."
UN3125,"SOLIDE TOXIQUE, HYDRORÉACTIF, N.S.A."
UN3126,"SOLIDE ORGANIQUE AUTO-ÉCHAUFFANT, CORROSIF, N.S.A."
UN3127,"SOLIDE AUTO-ÉCHAUFFANT, COMBURANT, N.S.A."
UN3128,"SOLIDE ORGANIQUE AUTO-ÉCHAUFFANT, TOXIQUE, N.S.A."
UN3129,"LIQUIDE HYDRORÉACTIF, CORROSIF, N.S.A."
UN3130,"LIQUIDE HYDRORÉACTIF, TOXIQUE, N.S.A."
UN3131,"SOLIDE HYDRORÉACTIF, CORROSIF, N.S.A."
UN3132,"SOLIDE HYDRORÉACTIF, INFLAMMABLE, N.S.A."
UN3133,"SOLIDE HYDRORÉACTIF, COMBURANT, N.S.A."
UN3134,"SOLIDE HYDRORÉACTIF, TOXIQUE, N.S.A."
UN3135,"SOLIDE HYDRORÉACTIF, AUTO-ÉCHAUFFANT, N.S.A."
UN3136,TRIFLUOROMÉTHANE LIQUIDE RÉFRIGÉRÉ
