un,name
UN2969,"CASTOR BEANS;
CASTOR FLAKE;
CASTOR MEAL;
or
CASTOR POMACE"
UN2977,"RADIOACTIVE MATERIAL, URANIUM HEXAFLUORIDE, FISSILE"
UN2978,"RADIOACTIVE MATERIAL, URANIUM HEXAFLUORIDE, non-fissile or fissile excepted"
UN2983,"ETHYLENE OXIDE AND PROPYLENE OXIDE MIXTURE, not more than 30% ethylene oxide"
UN2984,"HYDROGEN PEROXIDE, AQUEOUS SOLUTION with not less than 8% but less than 20% hydrogen peroxide (stabilized as necessary)"
UN2985,"CHLOROSILANES, FLAMMABLE, CORROSIVE, N.O.S."
UN2986,"CHLOROSILANES, CORROSIVE, FLAMMABLE, N.O.S."
UN2987,"CHLOROSILANES, CORROSIVE, N.O.S."
UN2988,"CHLOROSILANES, WATER-REACTIVE, FLAMMABLE, CORROSIVE, N.O.S."
UN2989,"LEAD PHOSPHITE, DIBASIC"
UN2990,"LIFE-SAVING APPLIANCES, SELF-INFLATING"
UN2991,"CARBAMATE PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN2992,"CARBAMATE PESTICIDE, LIQUID, TOXIC"
UN2993,"ARSENICAL PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN2994,"ARSENICAL PESTICIDE, LIQUID, TOXIC"
UN2995,"ORGANOCHLORINE PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN2996,"ORGANOCHLORINE PESTICIDE, LIQUID, TOXIC"
UN2997,"TRIAZINE PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN2998,"TRIAZINE PESTICIDE, LIQUID, TOXIC"
UN3005,"THIOCARBAMATE PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN3006,"THIOCARBAMATE PESTICIDE, LIQUID, TOXIC"
UN3009,"COPPER BASED PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN3010,"COPPER BASED PESTICIDE, LIQUID, TOXIC"
UN3011,"MERCURY BASED PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN3012,"MERCURY BASED PESTICIDE, LIQUID, TOXIC"
UN3013,"SUBSTITUTED NITROPHENOL PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN3014,"SUBSTITUTED NITROPHENOL PESTICIDE, LIQUID, TOXIC"
UN3015,"BIPYRIDILIUM PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN3016,"BIPYRIDILIUM PESTICIDE, LIQUID, TOXIC"
UN3017,"ORGANOPHOSPHORUS PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN3018,"ORGANOPHOSPHORUS PESTICIDE, LIQUID, TOXIC"
UN3019,"ORGANOTIN PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN3020,"ORGANOTIN PESTICIDE, LIQUID, TOXIC"
UN3021,"PESTICIDE, LIQUID, FLAMMABLE, TOXIC, N.O.S., flash point less than 23°C"
UN3022,"1,2-BUTYLENE OXIDE, STABILIZED"
UN3023,2-METHYL-2-HEPTANETHIOL
UN3024,"COUMARIN DERIVATIVE PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN3025,"COUMARIN DERIVATIVE PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN3026,"COUMARIN DERIVATIVE PESTICIDE, LIQUID, TOXIC"
UN3027,"COUMARIN DERIVATIVE PESTICIDE, SOLID, TOXIC"
UN3028,"BATTERIES, DRY, CONTAINING POTASSIUM HYDROXIDE SOLID, electric storage"
UN3048,ALUMINUM PHOSPHIDE PESTICIDE
UN3054,CYCLOHEXYL MERCAPTAN
UN3055,2-(2-AMINOETHOXY)ETHANOL
UN3056,n-HEPTALDEHYDE
UN3057,TRIFLUOROACETYL CHLORIDE
UN3064,"NITROGLYCERIN, SOLUTION IN ALCOHOL with more than 1% but not more than 5% nitroglycerin"
UN3065,"ALCOHOLIC BEVERAGES with more than 70% alcohol, by volume"
UN3065,"ALCOHOLIC BEVERAGES with more than 24% but not more than 70% alcohol, by volume"
UN3066,"PAINT (including paint, lacquer, enamel, stain, shellac, varnish, polish, liquid filler and liquid lacquer base) with not more than 20% nitrocellulose, by mass, if the nitrogen content of the nitrocellulose is not more than 12.6%, by mass;
or
PAINT RELATED MATERIAL (including paint thinning or reducing compound) with not more than 20% nitrocellulose, by mass, if the nitrogen content of the nitrocellulose is not more than 12.6%, by mass"
UN3070,ETHYLENE OXIDE AND DICHLORODIFLUOROMETHANE MIXTURE with not more than 12.5% ethylene oxide
UN3071,"MERCAPTAN MIXTURE, LIQUID, TOXIC, FLAMMABLE, N.O.S.;
or
MERCAPTANS, LIQUID, TOXIC, FLAMMABLE, N.O.S."
UN3072,"LIFE-SAVING APPLIANCES NOT SELF-INFLATING, containing dangerous goods as equipment"
UN3073,"VINYLPYRIDINES, STABILIZED"
UN3077,"ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S."
UN3078,"CERIUM, turnings or gritty powder"
UN3079,"METHACRYLONITRILE, STABILIZED"
UN3080,"ISOCYANATE SOLUTION, TOXIC, FLAMMABLE, N.O.S.;
or
ISOCYANATES, TOXIC, FLAMMABLE, N.O.S."
UN3082,"ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S."
UN3083,PERCHLORYL FLUORIDE
UN3084,"CORROSIVE SOLID, OXIDIZING, N.O.S."
UN3085,"OXIDIZING SOLID, CORROSIVE, N.O.S"
UN3086,"TOXIC SOLID, OXIDIZING, N.O.S."
UN3087,"OXIDIZING SOLID, TOXIC, N.O.S."
UN3088,"SELF-HEATING SOLID, ORGANIC, N.O.S."
UN3089,"METAL POWDER, FLAMMABLE, N.O.S."
UN3090,LITHIUM METAL BATTERIES (including lithium alloy batteries)
UN3091,"LITHIUM METAL BATTERIES CONTAINED IN EQUIPMENT (including lithium alloy batteries);
or
LITHIUM METAL BATTERIES PACKED WITH EQUIPMENT (including lithium alloy batteries)"
UN3092,1-METHOXY-2-PROPANOL
UN3093,"CORROSIVE LIQUID, OXIDIZING, N.O.S."
UN3094,"CORROSIVE LIQUID, WATER-REACTIVE, N.O.S."
UN3095,"CORROSIVE SOLID, SELF-HEATING, N.O.S."
UN3096,"CORROSIVE SOLID, WATER-REACTIVE, N.O.S."
UN3097,"FLAMMABLE SOLID, OXIDIZING, N.O.S."
UN3098,"OXIDIZING LIQUID, CORROSIVE, N.O.S."
UN3099,"OXIDIZING LIQUID, TOXIC, N.O.S."
UN3100,"OXIDIZING SOLID, SELF-HEATING, N.O.S."
UN3101,"ORGANIC PEROXIDE TYPE B, LIQUID"
UN3102,"ORGANIC PEROXIDE TYPE B, SOLID"
UN3103,"ORGANIC PEROXIDE TYPE C, LIQUID"
UN3104,"ORGANIC PEROXIDE TYPE C, SOLID"
UN3105,"ORGANIC PEROXIDE TYPE D, LIQUID"
UN3106,"ORGANIC PEROXIDE TYPE D, SOLID"
UN3107,"ORGANIC PEROXIDE TYPE E, LIQUID"
UN3108,"ORGANIC PEROXIDE TYPE E, SOLID"
UN3109,"ORGANIC PEROXIDE TYPE F, LIQUID"
UN3110,"ORGANIC PEROXIDE TYPE F, SOLID"
UN3111,"ORGANIC PEROXIDE TYPE B, LIQUID, TEMPERATURE CONTROLLED"
UN3112,"ORGANIC PEROXIDE TYPE B, SOLID, TEMPERATURE CONTROLLED"
UN3113,"ORGANIC PEROXIDE TYPE C, LIQUID, TEMPERATURE CONTROLLED"
UN3114,"ORGANIC PEROXIDE TYPE C, SOLID, TEMPERATURE CONTROLLED"
UN3115,"ORGANIC PEROXIDE TYPE D, LIQUID, TEMPERATURE CONTROLLED"
UN3116,"ORGANIC PEROXIDE TYPE D, SOLID, TEMPERATURE CONTROLLED"
UN3117,"ORGANIC PEROXIDE TYPE E, LIQUID, TEMPERATURE CONTROLLED"
UN3118,"ORGANIC PEROXIDE TYPE E, SOLID, TEMPERATURE CONTROLLED"
UN3119,"ORGANIC PEROXIDE TYPE F, LIQUID, TEMPERATURE CONTROLLED"
UN3120,"ORGANIC PEROXIDE TYPE F, SOLID, TEMPERATURE CONTROLLED"
UN3121,"OXIDIZING SOLID, WATER-REACTIVE, N.O.S."
UN3122,"TOXIC LIQUID, OXIDIZING, N.O.S."
UN3123,"TOXIC LIQUID, WATER-REACTIVE, N.O.S."
UN3124,"TOXIC SOLID, SELF-HEATING, N.O.S."
UN3125,"TOXIC SOLID, WATER-REACTIVE, N.O.S."
UN3126,"SELF-HEATING SOLID, CORROSIVE, ORGANIC, N.O.S."
UN3127,"SELF-HEATING SOLID, OXIDIZING, N.O.S."
UN3128,"SELF-HEATING SOLID, TOXIC, ORGANIC, N.O.S."
UN3129,"WATER-REACTIVE LIQUID, CORROSIVE, N.O.S."
UN3130,"WATER-REACTIVE LIQUID, TOXIC, N.O.S."
UN3131,"WATER-REACTIVE SOLID, CORROSIVE, N.O.S."
UN3132,"WATER-REACTIVE SOLID, FLAMMABLE, N.O.S."
UN3133,"WATER-REACTIVE SOLID, OXIDIZING, N.O.S."
UN3134,"WATER-REACTIVE SOLID, TOXIC, N.O.S."
UN3135,"WATER-REACTIVE SOLID, SELF-HEATING, N.O.S."
UN3136,"TRIFLUOROMETHANE, REFRIGERATED LIQUID"
UN3137,"OXIDIZING SOLID, FLAMMABLE, N.O.S."
UN3138,"ETHYLENE, ACETYLENE AND PROPYLENE MIXTURE, REFRIGERATED LIQUID containing at least 71.5% ethylene with not more than 22.5% acetylene and not more than 6% propylene"
UN3139,"OXIDIZING LIQUID, N.O.S."
UN3140,"ALKALOID SALTS, LIQUID, N.O.S.;
or
ALKALOIDS, LIQUID, N.O.S."
UN3141,"ANTIMONY COMPOUND, INORGANIC, LIQUID, N.O.S., except antimony oxides and sulphides containing not more than 0.5% arsenic, by mass"
UN3142,"DISINFECTANT, LIQUID, TOXIC, N.O.S."
UN3143,"DYE INTERMEDIATE, SOLID, TOXIC, N.O.S.;
or
DYE, SOLID, TOXIC, N.O.S."
UN3144,"NICOTINE COMPOUND, LIQUID, N.O.S.;
or
NICOTINE PREPARATION, LIQUID, N.O.S"
UN3145,"ALKYLPHENOLS, LIQUID, N.O.S. (including C-C homologues)"
UN3146,"ORGANOTIN COMPOUND, SOLID, N.O.S."
UN3147,"DYE INTERMEDIATE, SOLID, CORROSIVE, N.O.S.;
or
DYE, SOLID, CORROSIVE, N.O.S."
UN3148,"WATER-REACTIVE LIQUID, N.O.S."
UN3149,"HYDROGEN PEROXIDE AND PEROXYACETIC ACID MIXTURE with acid(s), water and not more than 5% peroxyacetic acid, STABILIZED"
UN3150,"DEVICES, SMALL, HYDROCARBON GAS POWERED with release device;
or
HYDROCARBON GAS REFILLS FOR SMALL DEVICES with release device"
UN3151,"POLYHALOGENATED BIPHENYLS, LIQUID, regulated only when the concentration is more than 50 ppm, by mass;
or
HALOGENATED MONOMETHYLDIPHENYLMETHANES, LIQUID, regulated only when the concentration is more than 50 ppm, by mass;
or
POLYHALOGENATED TERPHENYLS, LIQUID, regulated only when the concentration is more than 50 ppm, by mass"
UN3152,"POLYHALOGENATED BIPHENYLS, SOLID, regulated only when the concentration is more than 50 ppm, by mass;
or
HALOGENATED MONOMETHYLDIPHENYLMETHANES, SOLID, regulated only when the concentration is more than 50 ppm, by mass;
or
POLYHALOGENATED TERPHENYLS, SOLID, regulated only when the concentration is more than 50 ppm, by mass"
UN3153,PERFLUORO(METHYLVINYL ETHER)
UN3154,PERFLUORO(ETHYLVINYL ETHER)
UN3155,PENTACHLOROPHENOL
UN3156,"COMPRESSED GAS, OXIDIZING, N.O.S."
UN3157,"LIQUEFIED GAS, OXIDIZING, N.O.S."
UN3158,"GAS, REFRIGERATED LIQUID, N.O.S."
UN3159,"REFRIGERANT GAS R 134a;
or
1,1,1,2-TETRAFLUOROETHANE"
UN3160,"LIQUEFIED GAS, TOXIC, FLAMMABLE, N.O.S."
UN3161,"LIQUEFIED GAS, FLAMMABLE, N.O.S."
UN3162,"LIQUEFIED GAS, TOXIC, N.O.S."
UN3163,"LIQUEFIED GAS, N.O.S."
UN3164,"ARTICLES, PRESSURIZED, HYDRAULIC (containing non-flammable gas);
or
ARTICLES, PRESSURIZED, PNEUMATIC (containing non-flammable gas)"
UN3165,AIRCRAFT HYDRAULIC POWER UNIT FUEL TANK containing a mixture of anhydrous hydrazine and methylhydrazine (M86 fuel)
UN3166,"VEHICLE, FLAMMABLE GAS POWERED;
or
VEHICLE, FLAMMABLE LIQUID POWERED;
or
VEHICLE, FUEL CELL, FLAMMABLE GAS POWERED;
or
VEHICLE, FUEL CELL, FLAMMABLE LIQUID POWERED"
UN3167,"GAS SAMPLE, NON-PRESSURIZED, FLAMMABLE, N.O.S., not refrigerated liquid"
UN3168,"GAS SAMPLE, NON-PRESSURIZED, TOXIC, FLAMMABLE, N.O.S., not refrigerated liquid"
UN3169,"GAS SAMPLE, NON-PRESSURIZED, TOXIC, N.O.S., not refrigerated liquid"
UN3170,"ALUMINUM REMELTING BY-PRODUCTS, including, but not limited to, aluminum dross, aluminum skimmings, spent cathodes, spent potliner and aluminum salt slags;
or
ALUMINUM SMELTING BY-PRODUCTS, including, but not limited to, aluminum dross, aluminum skimmings, spent cathodes, spent potliner and aluminum salt slags"
UN3171,"BATTERY-POWERED EQUIPMENT;
or
BATTERY-POWERED VEHICLE"
UN3172,"TOXINS, EXTRACTED FROM LIVING SOURCES, LIQUID, N.O.S., toxins from plant, animal or bacterial sources that contain infectious substances, or toxins that are contained in infectious substances must be classified in Division 6.2"
UN3174,"TITANIUM DISULFIDE;
or
TITANIUM DISULPHIDE"
UN3175,"SOLIDS CONTAINING FLAMMABLE LIQUID, N.O.S."
UN3176,"FLAMMABLE SOLID, ORGANIC, MOLTEN, N.O.S."
UN3178,"FLAMMABLE SOLID, INORGANIC, N.O.S."
UN3179,"FLAMMABLE SOLID, TOXIC, INORGANIC, N.O.S."
UN3180,"FLAMMABLE SOLID, CORROSIVE, INORGANIC, N.O.S."
UN3181,"METAL SALTS OF ORGANIC COMPOUNDS, FLAMMABLE, N.O.S."
UN3182,"METAL HYDRIDES, FLAMMABLE, N.O.S."
UN3183,"SELF-HEATING LIQUID, ORGANIC, N.O.S."
UN3184,"SELF-HEATING LIQUID, TOXIC, ORGANIC, N.O.S."
UN3185,"SELF-HEATING LIQUID, CORROSIVE, ORGANIC, N.O.S."
UN3186,"SELF-HEATING LIQUID, INORGANIC, N.O.S."
UN3187,"SELF-HEATING LIQUID, TOXIC, INORGANIC, N.O.S."
UN3188,"SELF-HEATING LIQUID, CORROSIVE, INORGANIC, N.O.S."
UN3189,"METAL POWDER, SELF-HEATING, N.O.S."
UN3190,"SELF-HEATING SOLID, INORGANIC, N.O.S."
UN3191,"SELF-HEATING SOLID, TOXIC, INORGANIC, N.O.S."
UN3192,"SELF-HEATING SOLID, CORROSIVE, INORGANIC, N.O.S."
UN3194,"PYROPHORIC LIQUID, INORGANIC, N.O.S."
UN3200,"PYROPHORIC SOLID, INORGANIC, N.O.S."
UN3205,"ALKALINE EARTH METAL ALCOHOLATES, N.O.S."
UN3206,"ALKALI METAL ALCOHOLATES, SELF-HEATING, CORROSIVE, N.O.S."
UN3208,"METALLIC SUBSTANCE, WATER-REACTIVE, N.O.S."
UN3209,"METALLIC SUBSTANCE, WATER-REACTIVE, SELF-HEATING, N.O.S."
UN3210,"CHLORATES, INORGANIC, AQUEOUS SOLUTION, N.O.S."
UN3211,"PERCHLORATES, INORGANIC, AQUEOUS SOLUTION, N.O.S."
UN3212,"HYPOCHLORITES, INORGANIC, N.O.S."
UN3213,"BROMATES, INORGANIC, AQUEOUS SOLUTION, N.O.S."
UN3214,"PERMANGANATES, INORGANIC, AQUEOUS SOLUTION, N.O.S."
UN3215,"PERSULFATES, INORGANIC, N.O.S.;
or
PERSULPHATES, INORGANIC, N.O.S."
UN3216,"PERSULFATES, INORGANIC, AQUEOUS SOLUTION, N.O.S.;
or
PERSULPHATES, INORGANIC, AQUEOUS SOLUTION, N.O.S."
UN3218,"NITRATES, INORGANIC, AQUEOUS SOLUTION, N.O.S."
UN3219,"NITRITES, INORGANIC, AQUEOUS SOLUTION, N.O.S."
UN3220,"PENTAFLUOROETHANE;
or
REFRIGERANT GAS R 125"
UN3221,SELF-REACTIVE LIQUID TYPE B
UN3222,SELF-REACTIVE SOLID TYPE B
UN3223,SELF-REACTIVE LIQUID TYPE C
UN3224,SELF-REACTIVE SOLID TYPE C
UN3225,SELF-REACTIVE LIQUID TYPE D
UN3226,SELF-REACTIVE SOLID TYPE D
UN3227,SELF-REACTIVE LIQUID TYPE E
UN3228,SELF-REACTIVE SOLID TYPE E
UN3229,SELF-REACTIVE LIQUID TYPE F
UN3230,SELF-REACTIVE SOLID TYPE F
UN3231,"SELF-REACTIVE LIQUID TYPE B, TEMPERATURE CONTROLLED"
UN3232,"SELF-REACTIVE SOLID TYPE B, TEMPERATURE CONTROLLED"
UN3233,"SELF-REACTIVE LIQUID TYPE C, TEMPERATURE CONTROLLED"
UN3234,"SELF-REACTIVE SOLID TYPE C, TEMPERATURE CONTROLLED"
UN3235,"SELF-REACTIVE LIQUID TYPE D, TEMPERATURE CONTROLLED"
UN3236,"SELF-REACTIVE SOLID TYPE D, TEMPERATURE CONTROLLED"
UN3237,"SELF-REACTIVE LIQUID TYPE E, TEMPERATURE CONTROLLED"
UN3238,"SELF-REACTIVE SOLID TYPE E, TEMPERATURE CONTROLLED"
UN3239,"SELF-REACTIVE LIQUID TYPE F, TEMPERATURE CONTROLLED"
UN3240,"SELF-REACTIVE SOLID TYPE F, TEMPERATURE CONTROLLED"
UN3241,"2-BROMO-2-NITROPROPANE-1,3-DIOL"
UN3242,"AZODICARBONAMIDE, technically pure substance or preparations having an SADT higher than 75°C"
UN3243,"SOLIDS CONTAINING TOXIC LIQUID, N.O.S."
UN3244,"SOLIDS CONTAINING CORROSIVE LIQUID, N.O.S."
UN3246,"METHANESULFONYL CHLORIDE;
or
METHANESULPHONYL CHLORIDE"
UN3247,"SODIUM PEROXOBORATE, ANHYDROUS"
UN3248,"MEDICINE, LIQUID, FLAMMABLE, TOXIC, N.O.S."
UN3249,"MEDICINE, SOLID, TOXIC, N.O.S."
UN3250,"CHLOROACETIC ACID, MOLTEN"
UN3251,"ISOSORBIDE-5-MONONITRATE, with less than 30% non-volatile, non-flammable phlegmatizer"
UN3252,"DIFLUOROMETHANE;
or
REFRIGERANT GAS R 32"
UN3253,DISODIUM TRIOXOSILICATE
UN3254,TRIBUTYLPHOSPHANE
UN3255,tert-BUTYL HYPOCHLORITE
UN3256,"ELEVATED TEMPERATURE LIQUID, FLAMMABLE, N.O.S., with flash point above 60°C, at or above its flash point"
UN3257,"ELEVATED TEMPERATURE LIQUID, N.O.S., at or above 100°C and below its flash point (including molten metals, molten salts, etc.)"
UN3258,"ELEVATED TEMPERATURE SOLID, N.O.S., at or above 240°C"
UN3259,"AMINES, SOLID, CORROSIVE, N.O.S.;
or
POLYAMINES, SOLID, CORROSIVE, N.O.S."
UN3260,"CORROSIVE SOLID, ACIDIC, INORGANIC, N.O.S."
UN3261,"CORROSIVE SOLID, ACIDIC, ORGANIC, N.O.S."
UN3262,"CORROSIVE SOLID, BASIC, INORGANIC, N.O.S."
UN3263,"CORROSIVE SOLID, BASIC, ORGANIC, N.O.S."
UN3264,"CORROSIVE LIQUID, ACIDIC, INORGANIC, N.O.S."
UN3265,"CORROSIVE LIQUID, ACIDIC, ORGANIC, N.O.S."
UN3266,"CORROSIVE LIQUID, BASIC, INORGANIC, N.O.S."
UN3267,"CORROSIVE LIQUID, BASIC, ORGANIC, N.O.S."
UN3268,"SAFETY DEVICES, electrically initiated"
UN3269,"POLYESTER RESIN KIT, liquid base material"
UN3270,"NITROCELLULOSE MEMBRANE FILTERS, with not more than 12.6% nitrogen, by dry mass"
UN3271,"ETHERS, N.O.S."
UN3272,"ESTERS, N.O.S."
UN3273,"NITRILES, FLAMMABLE, TOXIC, N.O.S."
UN3274,"ALCOHOLATES SOLUTION, N.O.S., in alcohol"
UN3275,"NITRILES, TOXIC, FLAMMABLE, N.O.S."
UN3276,"NITRILES, TOXIC, LIQUID, N.O.S."
UN3277,"CHLOROFORMATES, TOXIC, CORROSIVE, N.O.S."
UN3278,"ORGANOPHOSPHORUS COMPOUND, LIQUID, TOXIC, N.O.S."
UN3279,"ORGANOPHOSPHORUS COMPOUND, TOXIC, FLAMMABLE, N.O.S."
UN3280,"ORGANOARSENIC COMPOUND, LIQUID, N.O.S."
UN3281,"METAL CARBONYLS, LIQUID, N.O.S."
UN3282,"ORGANOMETALLIC COMPOUND, LIQUID, TOXIC, N.O.S."
UN3283,"SELENIUM COMPOUND, SOLID, N.O.S."
UN3284,"TELLURIUM COMPOUND, N.O.S."
UN3285,"VANADIUM COMPOUND, N.O.S."
UN3286,"FLAMMABLE LIQUID, TOXIC, CORROSIVE, N.O.S."
UN3287,"TOXIC LIQUID, INORGANIC, N.O.S."
UN3288,"TOXIC SOLID, INORGANIC, N.O.S."
UN3289,"TOXIC LIQUID, CORROSIVE, INORGANIC, N.O.S."
UN3290,"TOXIC SOLID, CORROSIVE, INORGANIC, N.O.S."
UN3291,"CLINICAL WASTE, UNSPECIFIED, N.O.S.;
(BIO) MEDICAL WASTE, N.O.S.;
or
REGULATED MEDICAL WASTE, N.O.S."
UN3292,"BATTERIES, CONTAINING SODIUM;
or
CELLS, CONTAINING SODIUM"
UN3293,"HYDRAZINE, AQUEOUS SOLUTION with not more than 37% hydrazine, by mass"
UN3294,"HYDROGEN CYANIDE, SOLUTION IN ALCOHOL with not more than 45% hydrogen cyanide"
UN3295,"HYDROCARBONS, LIQUID, N.O.S."
UN3296,"HEPTAFLUOROPROPANE;
or
REFRIGERANT GAS R 227"
UN3297,ETHYLENE OXIDE AND CHLOROTETRAFLUOROETHANE MIXTURE with not more than 8.8% ethylene oxide
UN3298,ETHYLENE OXIDE AND PENTAFLUOROETHANE MIXTURE with not more than 7.9% ethylene oxide
UN3299,ETHYLENE OXIDE AND TETRAFLUOROETHANE MIXTURE with not more than 5.6% ethylene oxide
UN3300,ETHYLENE OXIDE AND CARBON DIOXIDE MIXTURE with more than 87% ethylene oxide
UN3301,"CORROSIVE LIQUID, SELF-HEATING, N.O.S."
UN3302,2-DIMETHYLAMINOETHYL ACRYLATE
UN3303,"COMPRESSED GAS, TOXIC, OXIDIZING, N.O.S."
UN3304,"COMPRESSED GAS, TOXIC, CORROSIVE, N.O.S."
UN3305,"COMPRESSED GAS, TOXIC, FLAMMABLE, CORROSIVE, N.O.S."
UN3306,"COMPRESSED GAS, TOXIC, OXIDIZING, CORROSIVE, N.O.S."
UN3307,"LIQUEFIED GAS, TOXIC, OXIDIZING, N.O.S."
UN3308,"LIQUEFIED GAS, TOXIC, CORROSIVE, N.O.S."
UN3309,"LIQUEFIED GAS, TOXIC, FLAMMABLE, CORROSIVE, N.O.S."
UN3310,"LIQUEFIED GAS, TOXIC, OXIDIZING, CORROSIVE, N.O.S."
UN3311,"GAS, REFRIGERATED LIQUID, OXIDIZING, N.O.S."
UN3312,"GAS, REFRIGERATED LIQUID, FLAMMABLE, N.O.S."
UN3313,"ORGANIC PIGMENTS, SELF-HEATING"
UN3314,"PLASTICS MOULDING COMPOUND in dough, sheet or extruded rope form evolving flammable vapour"
UN3315,"CHEMICAL SAMPLE, TOXIC"
UN3316,"CHEMICAL KIT;
or
FIRST AID KIT"
UN3317,"2-AMINO-4,6-DINITROPHENOL, WETTED with not less than 20% water, by mass"
UN3318,"AMMONIA SOLUTION, relative density less than 0.880 at 15°C in water, with more than 50% ammonia"
UN3319,"NITROGLYCERIN MIXTURE, DESENSITIZED, SOLID, N.O.S. with more than 2% but not more than 10% nitroglycerin, by mass"
UN3320,"SODIUM BOROHYDRIDE AND SODIUM HYDROXIDE SOLUTION, with not more than 12% sodium borohydride and not more than 40% sodium hydroxide, by mass"
UN3321,"RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-II), non-fissile or fissile excepted"
UN3322,"RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-III), non-fissile or fissile excepted"
UN3323,"RADIOACTIVE MATERIAL, TYPE C PACKAGE, non-fissile or fissile excepted"
UN3324,"RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY (LSA-II), FISSILE"
UN3325,"RADIOACTIVE MATERIAL, LOW SPECIFIC ACTIVITY, (LSA-III), FISSILE"
UN3326,"RADIOACTIVE MATERIAL, SURFACE CONTAMINATED OBJECTS (SCO-I), FISSILE;
or
RADIOACTIVE MATERIAL, SURFACE CONTAMINATED OBJECTS (SCO-II), FISSILE"
UN3327,"RADIOACTIVE MATERIAL, TYPE A PACKAGE, FISSILE, non-special form"
UN3328,"RADIOACTIVE MATERIAL, TYPE B(U) PACKAGE, FISSILE"
UN3329,"RADIOACTIVE MATERIAL, TYPE B(M) PACKAGE, FISSILE"
UN3330,"RADIOACTIVE MATERIAL, TYPE C PACKAGE, FISSILE"
UN3331,"RADIOACTIVE MATERIAL, TRANSPORTED UNDER SPECIAL ARRANGEMENT, FISSILE"
UN3332,"RADIOACTIVE MATERIAL, TYPE A PACKAGE, SPECIAL FORM, non-fissile or fissile excepted"
UN3333,"RADIOACTIVE MATERIAL, TYPE A PACKAGE, SPECIAL FORM, FISSILE"
UN3334,"AVIATION REGULATED LIQUID, N.O.S."
UN3335,"AVIATION REGULATED SOLID, N.O.S."
UN3336,"MERCAPTAN MIXTURE, LIQUID, FLAMMABLE, N.O.S.;
or
MERCAPTANS, LIQUID, FLAMMABLE, N.O.S."
UN3337,REFRIGERANT GAS R 404A
UN3338,REFRIGERANT GAS R 407A
UN3339,REFRIGERANT GAS R 407B
UN3340,REFRIGERANT GAS R 407C
UN3341,THIOUREA DIOXIDE
UN3342,XANTHATES
UN3343,"NITROGLYCERIN MIXTURE, DESENSITIZED, LIQUID, FLAMMABLE, N.O.S. with not more than 30% nitroglycerin, by mass"
UN3344,"PENTAERYTHRITE TETRANITRATE MIXTURE, DESENSITIZED, SOLID, N.O.S. with more than 10% but not more than 20% PETN, by mass;
PENTAERYTHROL TETRANITRATE MIXTURE, DESENSITIZED, SOLID, N.O.S. with more than 10% but not more than 20% PETN, by mass;
or
PETN MIXTURE, DESENSITIZED, SOLID, N.O.S. with more than 10% but not more than 20% PETN, by mass"
UN3345,"PHENOXYACETIC ACID DERIVATIVE PESTICIDE, SOLID, TOXIC"
UN3346,"PHENOXYACETIC ACID DERIVATIVE PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN3347,"PHENOXYACETIC ACID DERIVATIVE PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN3348,"PHENOXYACETIC ACID DERIVATIVE PESTICIDE, LIQUID, TOXIC"
UN3349,"PYRETHROID PESTICIDE, SOLID, TOXIC"
UN3350,"PYRETHROID PESTICIDE, LIQUID, FLAMMABLE, TOXIC, flash point less than 23°C"
UN3351,"PYRETHROID PESTICIDE, LIQUID, TOXIC, FLAMMABLE, flash point not less than 23°C"
UN3352,"PYRETHROID PESTICIDE, LIQUID, TOXIC"
UN3354,"INSECTICIDE GAS, FLAMMABLE, N.O.S."
UN3355,"INSECTICIDE GAS, TOXIC, FLAMMABLE, N.O.S."
UN3356,"OXYGEN GENERATOR, CHEMICAL"
UN3357,"NITROGLYCERIN MIXTURE, DESENSITIZED, LIQUID, N.O.S. with not more than 30% nitroglycerin, by mass"
